1.364213562373095101e+01,1.350142849854971061e+01,1.336217876093076562e+01,1.322443077143820922e+01,1.308823020117042191e+01,1.295362404707370985e+01,1.282066064427736940e+01,1.268938967503803639e+01,1.255986217385160586e+01,1.243213052826176934e+01,1.230624847486569706e+01,1.218227108999015229e+01,1.206025477448606509e+01,1.194025723206718936e+01,1.182233744059948854e+01,1.170655561573370207e+01,1.159297316626478036e+01,1.148165264060012802e+01,1.137265766372466480e+01,1.126605286406618234e+01,1.116190378969060149e+01,1.106027681329473999e+01,1.096123902551552121e+01,1.086485811614029728e+01,1.077120224288429640e+01,1.068033988749894903e+01,1.059233969908963680e+01,1.050727032465361077e+01,1.042520022699813076e+01,1.034619749036499847e+01,1.027032961426900748e+01,1.019766329625306511e+01,1.012826420446913822e+01,1.006219674120871588e+01,9.999523798725348911e+00,9.940306508910550676e+00,9.884603988597735480e+00,9.832473082471590686e+00,9.783968105745952215e+00,9.739140588936162857e+00,9.698039027185568983e+00,9.660708636704429253e+00,9.627191120937730773e+00,9.597524449091471510e+00,9.571742649611337583e+00,9.549875621120889946e+00,9.531948963187561574e+00,9.517983829094553982e+00,9.507996802557443061e+00,9.501999800039989452e+00,9.500000000000000000e+00,9.501999800039989452e+00,9.507996802557443061e+00,9.517983829094553982e+00,9.531948963187561574e+00,9.549875621120889946e+00,9.571742649611337583e+00,9.597524449091471510e+00,9.627191120937730773e+00,9.660708636704429253e+00,9.698039027185568983e+00,9.739140588936162857e+00,9.783968105745952215e+00,9.832473082471590686e+00,9.884603988597735480e+00,9.940306508910550676e+00,9.999523798725348911e+00,1.006219674120871588e+01,1.012826420446913822e+01,1.019766329625306511e+01,1.027032961426900748e+01,1.034619749036499847e+01,1.042520022699813076e+01,1.050727032465361077e+01,1.059233969908963680e+01,1.068033988749894903e+01,1.077120224288429640e+01,1.086485811614029728e+01,1.096123902551552121e+01,1.106027681329473999e+01,1.116190378969060149e+01,1.126605286406618234e+01,1.137265766372466480e+01,1.148165264060012802e+01,1.159297316626478036e+01,1.170655561573370207e+01,1.182233744059948854e+01,1.194025723206718936e+01,1.206025477448606509e+01,1.218227108999015229e+01,1.230624847486569706e+01,1.243213052826176934e+01,1.255986217385160586e+01,1.268938967503803639e+01,1.282066064427736940e+01,1.295362404707370985e+01,1.308823020117042191e+01,1.322443077143820922e+01,1.336217876093076562e+01,1.350142849854971061e+01,1.364213562373095101e+01
1.350142849854971061e+01,1.335929291125633256e+01,1.321860051171401373e+01,1.307939615741436512e+01,1.294172607963724353e+01,1.280563790278391778e+01,1.267118066082156602e+01,1.253840481040529831e+01,1.240736224021004297e+01,1.227810627597063053e+01,1.215069168069477534e+01,1.202517464948094172e+01,1.190161279834199703e+01,1.178006514640700075e+01,1.166059209084820836e+01,1.154325537385967770e+01,1.142811804099875772e+01,1.131524439019354489e+01,1.120469991071962568e+01,1.109655121145937962e+01,1.099086593777858134e+01,1.088771267638940721e+01,1.078716084761797056e+01,1.068928058455949248e+01,1.059414259868693087e+01,1.050181803158005422e+01,1.041237829256299285e+01,1.032589488217948670e+01,1.024243920159662835e+01,1.016208234820947176e+01,1.008489489791939420e+01,1.001094667477673106e+01,9.940306508910550676e+00,9.873041983911953423e+00,9.809219175087898535e+00,9.748902380255167088e+00,9.692153844992727585e+00,9.639033484509260674e+00,9.589598604503551726e+00,9.543903623591777574e+00,9.501999800039991229e+00,9.463934965664920540e+00,9.429753269845129182e+00,9.399494936611667129e+00,9.373196037757987042e+00,9.350888284819802720e+00,9.332598842625484892e+00,9.318350166906862242e+00,9.308159868191383524e+00,9.302040603874278446e+00,9.300000000000000711e+00,9.302040603874278446e+00,9.308159868191383524e+00,9.318350166906862242e+00,9.332598842625484892e+00,9.350888284819802720e+00,9.373196037757987042e+00,9.399494936611667129e+00,9.429753269845129182e+00,9.463934965664920540e+00,9.501999800039991229e+00,9.543903623591777574e+00,9.589598604503551726e+00,9.639033484509260674e+00,9.692153844992727585e+00,9.748902380255167088e+00,9.809219175087898535e+00,9.873041983911953423e+00,9.940306508910550676e+00,1.001094667477673106e+01,1.008489489791939420e+01,1.016208234820947176e+01,1.024243920159662835e+01,1.032589488217948670e+01,1.041237829256299285e+01,1.050181803158005422e+01,1.059414259868693087e+01,1.068928058455949248e+01,1.078716084761797056e+01,1.088771267638940721e+01,1.099086593777858134e+01,1.109655121145937962e+01,1.120469991071962568e+01,1.131524439019354489e+01,1.142811804099875772e+01,1.154325537385967770e+01,1.166059209084820836e+01,1.178006514640700075e+01,1.190161279834199703e+01,1.202517464948094172e+01,1.215069168069477534e+01,1.227810627597063053e+01,1.240736224021004297e+01,1.253840481040529831e+01,1.267118066082156602e+01,1.280563790278391778e+01,1.294172607963724353e+01,1.307939615741436512e+01,1.321860051171401373e+01,1.335929291125633256e+01,1.350142849854971061e+01
1.336217876093076562e+01,1.321860051171401373e+01,1.307645019878171233e+01,1.293577314485474616e+01,1.279661611087572837e+01,1.265902731967678463e+01,1.252305647687976631e+01,1.238875478857441870e+01,1.225617497528157962e+01,1.212537128166930245e+01,1.199639948145064672e+01,1.186931687685298087e+01,1.174418229201117292e+01,1.162105605960140764e+01,1.150000000000000000e+01,1.138107739222331638e+01,1.126435293588219366e+01,1.114989270336855931e+01,1.103776408148476662e+01,1.092803570172932126e+01,1.082077735846792521e+01,1.071605991424796223e+01,1.061395519155984424e+01,1.051453585041149097e+01,1.041787525116494351e+01,1.032404730218784650e+01,1.023312629199899071e+01,1.014518670573701087e+01,1.006030302595526749e+01,9.978549517943788416e+00,9.900000000000000355e+00,9.824727599312245374e+00,9.752804494381036804e+00,9.684301645179210993e+00,9.619288512538814118e+00,9.557832768544125557e+00,9.500000000000000000e+00,9.445853407325083495e+00,9.395453501482384340e+00,9.348857801796103928e+00,9.306120537705009355e+00,9.267292357659822954e+00,9.232420048477150587e+00,9.201546268507922122e+00,9.174709297958258958e+00,9.151942809610922325e+00,9.133275663033836977e+00,9.118731725128837340e+00,9.108329719571450767e+00,9.102083107326242484e+00,9.099999999999999645e+00,9.102083107326242484e+00,9.108329719571450767e+00,9.118731725128837340e+00,9.133275663033836977e+00,9.151942809610922325e+00,9.174709297958258958e+00,9.201546268507922122e+00,9.232420048477150587e+00,9.267292357659822954e+00,9.306120537705009355e+00,9.348857801796103928e+00,9.395453501482384340e+00,9.445853407325083495e+00,9.500000000000000000e+00,9.557832768544125557e+00,9.619288512538814118e+00,9.684301645179210993e+00,9.752804494381036804e+00,9.824727599312245374e+00,9.900000000000000355e+00,9.978549517943788416e+00,1.006030302595526749e+01,1.014518670573701087e+01,1.023312629199899071e+01,1.032404730218784650e+01,1.041787525116494351e+01,1.051453585041149097e+01,1.061395519155984424e+01,1.071605991424796223e+01,1.082077735846792521e+01,1.092803570172932126e+01,1.103776408148476662e+01,1.114989270336855931e+01,1.126435293588219366e+01,1.138107739222331638e+01,1.150000000000000000e+01,1.162105605960140764e+01,1.174418229201117292e+01,1.186931687685298087e+01,1.199639948145064672e+01,1.212537128166930245e+01,1.225617497528157962e+01,1.238875478857441870e+01,1.252305647687976631e+01,1.265902731967678463e+01,1.279661611087572837e+01,1.293577314485474616e+01,1.307645019878171233e+01,1.321860051171401373e+01,1.336217876093076562e+01
1.322443077143820922e+01,1.307939615741436512e+01,1.293577314485474616e+01,1.279360748630709388e+01,1.265294643796590535e+01,1.251383878799795291e+01,1.237633488225589851e+01,1.224048664690638866e+01,1.210634760745553962e+01,1.197397290361014122e+01,1.184341929936757865e+01,1.171474518768197726e+01,1.158801058900925973e+01,1.146327714299054534e+01,1.134060809249254653e+01,1.122006825918689010e+01,1.110172400981854146e+01,1.098564321228898422e+01,1.087189518066359994e+01,1.076055060820739762e+01,1.065168148756051991e+01,1.054536101718726115e+01,1.044166349327194432e+01,1.034066418629412176e+01,1.024243920159662835e+01,1.014706532336493261e+01,1.005461984156700872e+01,9.965180361560904032e+00,9.878824596263298119e+00,9.795630140987000800e+00,9.715674231297708019e+00,9.639033484509260674e+00,9.565783625729295636e+00,9.495999199679840075e+00,9.429753269845127406e+00,9.367117106835207707e+00,9.308159868191383524e+00,9.252948272189287948e+00,9.201546268507922122e+00,9.154014708917737053e+00,9.110411021387172070e+00,9.070788891204319526e+00,9.035197952848173841e+00,9.003683496413378506e+00,8.976286192385707352e+00,8.953041838477179937e+00,8.933981132056604935e+00,8.919129471453294045e+00,8.908506789071260812e+00,8.902127418834528072e+00,8.900000000000000355e+00,8.902127418834528072e+00,8.908506789071260812e+00,8.919129471453294045e+00,8.933981132056604935e+00,8.953041838477179937e+00,8.976286192385707352e+00,9.003683496413378506e+00,9.035197952848173841e+00,9.070788891204319526e+00,9.110411021387172070e+00,9.154014708917737053e+00,9.201546268507922122e+00,9.252948272189287948e+00,9.308159868191383524e+00,9.367117106835207707e+00,9.429753269845127406e+00,9.495999199679840075e+00,9.565783625729295636e+00,9.639033484509260674e+00,9.715674231297708019e+00,9.795630140987000800e+00,9.878824596263298119e+00,9.965180361560904032e+00,1.005461984156700872e+01,1.014706532336493261e+01,1.024243920159662835e+01,1.034066418629412176e+01,1.044166349327194432e+01,1.054536101718726115e+01,1.065168148756051991e+01,1.076055060820739762e+01,1.087189518066359994e+01,1.098564321228898422e+01,1.110172400981854146e+01,1.122006825918689010e+01,1.134060809249254653e+01,1.146327714299054534e+01,1.158801058900925973e+01,1.171474518768197726e+01,1.184341929936757865e+01,1.197397290361014122e+01,1.210634760745553962e+01,1.224048664690638866e+01,1.237633488225589851e+01,1.251383878799795291e+01,1.265294643796590535e+01,1.279360748630709388e+01,1.293577314485474616e+01,1.307939615741436512e+01,1.322443077143820922e+01
1.308823020117042191e+01,1.294172607963724353e+01,1.279661611087572837e+01,1.265294643796590535e+01,1.251076477383247365e+01,1.237012043455693444e+01,1.223106437027163906e+01,1.209364919314493036e+01,1.195792920191794906e+01,1.182396040240311663e+01,1.169180052330253616e+01,1.156150902665168090e+01,1.143314711214103774e+01,1.130677771451635216e+01,1.118246549320818417e+01,1.106027681329473999e+01,1.094027971686007383e+01,1.082254388377452869e+01,1.070714058089751930e+01,1.059414259868692909e+01,1.048362417419678394e+01,1.037566089945801728e+01,1.027032961426900748e+01,1.016770828247566882e+01,1.006787585089832326e+01,9.970912090166738295e+00,9.876897416858277268e+00,9.785912696499032393e+00,9.698039027185568983e+00,9.613357503816423844e+00,9.531948963187561574e+00,9.453893710503441739e+00,9.379271228182775033e+00,9.308159868191381747e+00,9.240636529508735819e+00,9.176776322722355772e+00,9.116652224137045124e+00,9.060334722173694288e+00,9.007891459203769102e+00,8.959386872308373384e+00,8.914881836751854749e+00,8.874433316206371103e+00,8.838094023943000366e+00,8.805912099305473362e+00,8.777930803794561143e+00,8.754188241007419435e+00,8.734717104492155215e+00,8.719544457292887074e+00,8.708691546577069786e+00,8.702173656261871670e+00,8.699999999999999289e+00,8.702173656261871670e+00,8.708691546577069786e+00,8.719544457292887074e+00,8.734717104492155215e+00,8.754188241007419435e+00,8.777930803794561143e+00,8.805912099305473362e+00,8.838094023943000366e+00,8.874433316206371103e+00,8.914881836751854749e+00,8.959386872308373384e+00,9.007891459203769102e+00,9.060334722173694288e+00,9.116652224137045124e+00,9.176776322722355772e+00,9.240636529508735819e+00,9.308159868191381747e+00,9.379271228182775033e+00,9.453893710503441739e+00,9.531948963187561574e+00,9.613357503816423844e+00,9.698039027185568983e+00,9.785912696499032393e+00,9.876897416858277268e+00,9.970912090166738295e+00,1.006787585089832326e+01,1.016770828247566882e+01,1.027032961426900748e+01,1.037566089945801728e+01,1.048362417419678394e+01,1.059414259868692909e+01,1.070714058089751930e+01,1.082254388377452869e+01,1.094027971686007383e+01,1.106027681329473999e+01,1.118246549320818417e+01,1.130677771451635216e+01,1.143314711214103774e+01,1.156150902665168090e+01,1.169180052330253616e+01,1.182396040240311663e+01,1.195792920191794906e+01,1.209364919314493036e+01,1.223106437027163906e+01,1.237012043455693444e+01,1.251076477383247365e+01,1.265294643796590535e+01,1.279661611087572837e+01,1.294172607963724353e+01,1.308823020117042191e+01
1.295362404707370985e+01,1.280563790278391778e+01,1.265902731967678463e+01,1.251383878799795291e+01,1.237012043455693444e+01,1.222792206135785520e+01,1.208729518204765085e+01,1.194829305567634847e+01,1.181097071720991387e+01,1.167538500417953884e+01,1.154159457879229578e+01,1.140965994476752421e+01,1.127964345810177704e+01,1.115160933090360729e+01,1.102562362737912594e+01,1.090175425099137918e+01,1.078007092176285830e+01,1.066064514264296470e+01,1.054355015382281913e+01,1.042886087385140037e+01,1.031665382639196871e+01,1.020700705145933895e+01,1.009999999999999964e+01,9.995713410721540626e+00,9.894229168149026421e+00,9.795630140987000800e+00,9.699999999999999289e+00,9.607423014794621352e+00,9.517983829094553982e+00,9.431767214348107942e+00,9.348857801796103928e+00,9.269339793455850796e+00,9.193296652842107619e+00,9.120810776644555418e+00,9.051963149007642429e+00,8.986832980505138124e+00,8.925497334358542645e+00,8.868030742904295494e+00,8.814504817756013466e+00,8.764987857520376124e+00,8.719544457292887074e+00,8.678235124467011730e+00,8.641115905621150617e+00,8.608238029388560975e+00,8.579647570252934230e+00,8.555385138137417300e+00,8.535485598461214352e+00,8.519977827023744510e+00,8.508884503644166486e+00,8.502221947941519531e+00,8.500000000000000000e+00,8.502221947941519531e+00,8.508884503644166486e+00,8.519977827023744510e+00,8.535485598461214352e+00,8.555385138137417300e+00,8.579647570252934230e+00,8.608238029388560975e+00,8.641115905621150617e+00,8.678235124467011730e+00,8.719544457292887074e+00,8.764987857520376124e+00,8.814504817756013466e+00,8.868030742904295494e+00,8.925497334358542645e+00,8.986832980505138124e+00,9.051963149007642429e+00,9.120810776644555418e+00,9.193296652842107619e+00,9.269339793455850796e+00,9.348857801796103928e+00,9.431767214348107942e+00,9.517983829094553982e+00,9.607423014794621352e+00,9.699999999999999289e+00,9.795630140987000800e+00,9.894229168149026421e+00,9.995713410721540626e+00,1.009999999999999964e+01,1.020700705145933895e+01,1.031665382639196871e+01,1.042886087385140037e+01,1.054355015382281913e+01,1.066064514264296470e+01,1.078007092176285830e+01,1.090175425099137918e+01,1.102562362737912594e+01,1.115160933090360729e+01,1.127964345810177704e+01,1.140965994476752421e+01,1.154159457879229578e+01,1.167538500417953884e+01,1.181097071720991387e+01,1.194829305567634847e+01,1.208729518204765085e+01,1.222792206135785520e+01,1.237012043455693444e+01,1.251383878799795291e+01,1.265902731967678463e+01,1.280563790278391778e+01,1.295362404707370985e+01
1.282066064427736940e+01,1.267118066082156602e+01,1.252305647687976631e+01,1.237633488225589851e+01,1.223106437027163906e+01,1.208729518204765085e+01,1.194507934888323675e+01,1.180447073221762011e+01,1.166552506059643868e+01,1.152829996300391535e+01,1.139285499785480482e+01,1.125925167687127981e+01,1.112755348299890734e+01,1.099782588144384832e+01,1.087013632284151576e+01,1.074455423749647842e+01,1.062115101956627505e+01,1.050000000000000000e+01,1.038117640698835586e+01,1.026475731263831115e+01,1.015082156455547846e+01,1.003944970100431888e+01,9.930723848324237935e+00,9.824727599312245374e+00,9.721545871344510203e+00,9.621264743103996153e+00,9.523971268913335564e+00,9.429753269845127406e+00,9.338699100999075853e+00,9.250897394599125079e+00,9.166436778875658220e+00,9.085405573057407480e+00,9.007891459203770879e+00,8.933981132056604935e+00,8.863759928575699831e+00,8.797311439335567584e+00,8.734717104492156992e+00,8.676055797563570593e+00,8.621403400793104410e+00,8.570832376358854532e+00,8.524411338142781958e+00,8.482204629154248110e+00,8.444271909999159220e+00,8.410667763978187494e+00,8.381441324469808052e+00,8.356635930193812456e+00,8.336288813749808568e+00,8.320430828479979724e+00,8.309086218218096676e+00,8.302272433866155765e+00,8.300000000000000711e+00,8.302272433866155765e+00,8.309086218218096676e+00,8.320430828479979724e+00,8.336288813749808568e+00,8.356635930193812456e+00,8.381441324469808052e+00,8.410667763978187494e+00,8.444271909999159220e+00,8.482204629154248110e+00,8.524411338142781958e+00,8.570832376358854532e+00,8.621403400793104410e+00,8.676055797563570593e+00,8.734717104492156992e+00,8.797311439335567584e+00,8.863759928575699831e+00,8.933981132056604935e+00,9.007891459203770879e+00,9.085405573057407480e+00,9.166436778875658220e+00,9.250897394599125079e+00,9.338699100999075853e+00,9.429753269845127406e+00,9.523971268913335564e+00,9.621264743103996153e+00,9.721545871344510203e+00,9.824727599312245374e+00,9.930723848324237935e+00,1.003944970100431888e+01,1.015082156455547846e+01,1.026475731263831115e+01,1.038117640698835586e+01,1.050000000000000000e+01,1.062115101956627505e+01,1.074455423749647842e+01,1.087013632284151576e+01,1.099782588144384832e+01,1.112755348299890734e+01,1.125925167687127981e+01,1.139285499785480482e+01,1.152829996300391535e+01,1.166552506059643868e+01,1.180447073221762011e+01,1.194507934888323675e+01,1.208729518204765085e+01,1.223106437027163906e+01,1.237633488225589851e+01,1.252305647687976631e+01,1.267118066082156602e+01,1.282066064427736940e+01
1.268938967503803639e+01,1.253840481040529831e+01,1.238875478857441870e+01,1.224048664690638866e+01,1.209364919314493036e+01,1.194829305567634847e+01,1.180447073221762011e+01,1.166223663640861652e+01,1.152164714171897408e+01,1.138276062201035721e+01,1.124563748802081697e+01,1.111034021895999402e+01,1.097693338832285725e+01,1.084548368294626819e+01,1.071605991424796045e+01,1.058873302050328924e+01,1.046357605893259546e+01,1.034066418629412176e+01,1.022007462660591770e+01,1.010188662455885655e+01,9.986181383134663747e+00,9.873041983911951647e+00,9.762553288533998952e+00,9.654801819828882969e+00,9.549875621120889946e+00,9.447864092356709875e+00,9.348857801796103928e+00,9.252948272189286172e+00,9.160227740586657674e+00,9.070788891204319526e+00,8.984724561103501372e+00,8.902127418834526296e+00,8.823089616645331645e+00,8.747702417357514193e+00,8.676055797563568817e+00,8.608238029388559198e+00,8.544335243676011160e+00,8.484430978086480835e+00,8.428605714219884248e+00,8.376936408468859341e+00,8.329496021857645260e+00,8.286353054595517520e+00,8.247571091451614933e+00,8.213208364316786358e+00,8.183317338436962629e+00,8.157944328765344366e+00,8.137129152675672827e+00,8.120904824900922137e+00,8.109297300012352494e+00,8.102325267042626677e+00,8.099999999999999645e+00,8.102325267042626677e+00,8.109297300012352494e+00,8.120904824900922137e+00,8.137129152675672827e+00,8.157944328765344366e+00,8.183317338436962629e+00,8.213208364316786358e+00,8.247571091451614933e+00,8.286353054595517520e+00,8.329496021857645260e+00,8.376936408468859341e+00,8.428605714219884248e+00,8.484430978086480835e+00,8.544335243676011160e+00,8.608238029388559198e+00,8.676055797563568817e+00,8.747702417357514193e+00,8.823089616645331645e+00,8.902127418834526296e+00,8.984724561103501372e+00,9.070788891204319526e+00,9.160227740586657674e+00,9.252948272189286172e+00,9.348857801796103928e+00,9.447864092356709875e+00,9.549875621120889946e+00,9.654801819828882969e+00,9.762553288533998952e+00,9.873041983911951647e+00,9.986181383134663747e+00,1.010188662455885655e+01,1.022007462660591770e+01,1.034066418629412176e+01,1.046357605893259546e+01,1.058873302050328924e+01,1.071605991424796045e+01,1.084548368294626819e+01,1.097693338832285725e+01,1.111034021895999402e+01,1.124563748802081697e+01,1.138276062201035721e+01,1.152164714171897408e+01,1.166223663640861652e+01,1.180447073221762011e+01,1.194829305567634847e+01,1.209364919314493036e+01,1.224048664690638866e+01,1.238875478857441870e+01,1.253840481040529831e+01,1.268938967503803639e+01
1.255986217385160586e+01,1.240736224021004297e+01,1.225617497528157962e+01,1.210634760745553962e+01,1.195792920191794906e+01,1.181097071720991387e+01,1.166552506059643868e+01,1.152164714171897408e+01,1.137939392393399807e+01,1.123882447266335127e+01,1.109999999999999964e+01,1.096298390472568052e+01,1.082784180680503638e+01,1.069464157532522464e+01,1.056345334875146413e+01,1.043434954626931699e+01,1.030740486888503682e+01,1.018269628885891365e+01,1.006030302595526926e+01,9.940306508910550676e+00,9.822790320451153079e+00,9.707840124139876181e+00,9.595543571299170793e+00,9.485990186255943257e+00,9.379271228182775033e+00,9.275479527879950226e+00,9.174709297958258958e+00,9.077055915050303625e+00,8.982615672903758508e+00,8.891485505499115760e+00,8.803762679690406046e+00,8.719544457292887074e+00,8.638927727036689319e+00,8.562008607367353363e+00,8.488882021697692792e+00,8.419641248391103616e+00,8.354377448471462131e+00,8.293179174792243202e+00,8.236131867136622375e+00,8.183317338436964405e+00,8.134813257969161882e+00,8.090692637965812395e+00,8.051023330572780523e+00,8.015867542417508318e+00,7.985281374238569541e+00,7.959314393022641099e+00,7.938009243891594124e+00,7.921401308570919397e+00,7.909518416651454942e+00,7.902380615040001999e+00,7.900000000000000355e+00,7.902380615040001999e+00,7.909518416651454942e+00,7.921401308570919397e+00,7.938009243891594124e+00,7.959314393022641099e+00,7.985281374238569541e+00,8.015867542417508318e+00,8.051023330572780523e+00,8.090692637965812395e+00,8.134813257969161882e+00,8.183317338436964405e+00,8.236131867136622375e+00,8.293179174792243202e+00,8.354377448471462131e+00,8.419641248391103616e+00,8.488882021697692792e+00,8.562008607367353363e+00,8.638927727036689319e+00,8.719544457292887074e+00,8.803762679690406046e+00,8.891485505499115760e+00,8.982615672903758508e+00,9.077055915050303625e+00,9.174709297958258958e+00,9.275479527879950226e+00,9.379271228182775033e+00,9.485990186255943257e+00,9.595543571299170793e+00,9.707840124139876181e+00,9.822790320451153079e+00,9.940306508910550676e+00,1.006030302595526926e+01,1.018269628885891365e+01,1.030740486888503682e+01,1.043434954626931699e+01,1.056345334875146413e+01,1.069464157532522464e+01,1.082784180680503638e+01,1.096298390472568052e+01,1.109999999999999964e+01,1.123882447266335127e+01,1.137939392393399807e+01,1.152164714171897408e+01,1.166552506059643868e+01,1.181097071720991387e+01,1.195792920191794906e+01,1.210634760745553962e+01,1.225617497528157962e+01,1.240736224021004297e+01,1.255986217385160586e+01
1.243213052826176934e+01,1.227810627597063053e+01,1.212537128166930245e+01,1.197397290361014122e+01,1.182396040240311663e+01,1.167538500417953884e+01,1.152829996300391535e+01,1.138276062201035721e+01,1.123882447266335127e+01,1.109655121145937962e+01,1.095600279329574889e+01,1.081724348063608510e+01,1.068033988749894903e+01,1.054536101718726115e+01,1.041237829256299108e+01,1.028146557755484380e+01,1.015269918846862041e+01,1.002615789355261278e+01,9.901922899156675228e+00,9.780077820717115955e+00,9.660708636704429253e+00,9.543903623591775798e+00,9.429753269845127406e+00,9.318350166906860466e+00,9.209788875150684007e+00,9.104165762834375286e+00,9.001578816175761943e+00,8.902127418834526296e+00,8.805912099305473362e+00,8.713034245024816826e+00,8.623595782365635287e+00,8.537698822156002620e+00,8.455445270895243226e+00,8.376936408468859341e+00,8.302272433866153989e+00,8.231551981177229749e+00,8.164871608973788497e+00,8.102325267042626677e+00,8.044003745317530374e+00,7.989994110716450493e+00,7.940379138403676151e+00,7.895236744726142675e+00,7.854639429682169549e+00,7.818653737234168233e+00,7.787339742040265023e+00,7.760750571225353056e+00,7.738931969618391804e+00,7.721921916437786138e+00,7.709750300709515614e+00,7.702438661763951089e+00,7.699999999999999289e+00,7.702438661763951089e+00,7.709750300709515614e+00,7.721921916437786138e+00,7.738931969618391804e+00,7.760750571225353056e+00,7.787339742040265023e+00,7.818653737234168233e+00,7.854639429682169549e+00,7.895236744726142675e+00,7.940379138403676151e+00,7.989994110716450493e+00,8.044003745317530374e+00,8.102325267042626677e+00,8.164871608973788497e+00,8.231551981177229749e+00,8.302272433866153989e+00,8.376936408468859341e+00,8.455445270895243226e+00,8.537698822156002620e+00,8.623595782365635287e+00,8.713034245024816826e+00,8.805912099305473362e+00,8.902127418834526296e+00,9.001578816175761943e+00,9.104165762834375286e+00,9.209788875150684007e+00,9.318350166906860466e+00,9.429753269845127406e+00,9.543903623591775798e+00,9.660708636704429253e+00,9.780077820717115955e+00,9.901922899156675228e+00,1.002615789355261278e+01,1.015269918846862041e+01,1.028146557755484380e+01,1.041237829256299108e+01,1.054536101718726115e+01,1.068033988749894903e+01,1.081724348063608510e+01,1.095600279329574889e+01,1.109655121145937962e+01,1.123882447266335127e+01,1.138276062201035721e+01,1.152829996300391535e+01,1.167538500417953884e+01,1.182396040240311663e+01,1.197397290361014122e+01,1.212537128166930245e+01,1.227810627597063053e+01,1.243213052826176934e+01
